County,Urban_Percentage,Pop2010_Sum,OHU2010_Sum,lapophalf_Sum,lalowihalf_Sum,lahunvhalf_Sum,lapop1_Sum,lalowi1_Sum,lahunv1_Sum,MedianFamilyIncome_Avg,lapophalfshare_Avg,lalowihalfshare_Avg,lahunvhalfshare_Avg,lapop1share_Avg,lalowi1share_Avg,lahunv1share_Avg
Bertie County,25.0,21282,8359,21023.0,10621.0,781.0,20004.0,10219.0,744.0,45674.25,99.1875,50.417500000000004,9.44,95.9975,49.1575,9.115
Bethel Census Area,33.33333333333333,17013,4651,14732.0,8295.0,2403.0,13260.0,7887.0,2299.0,58649.0,88.55,47.10666666666666,53.57666666666666,80.61333333333333,44.96333333333333,51.77333333333333
Bexar County,92.87671232876711,1714773,608931,1296982.0,478845.0,30912.0,580829.0,196865.0,10436.0,68590.43093922651,76.47325966850829,28.651519337016577,5.489585635359116,45.45172043010753,15.558136200716847,2.4557347670250893
Bibb County,81.25,178462,68248,148817.0,67189.0,6024.0,84639.0,32433.0,2476.0,50560.9375,83.05791666666667,41.49666666666667,11.033125,46.52181818181818,19.730454545454545,4.36
Bienville Parish,20.0,14353,5838,13509.0,7055.0,718.0,11593.0,5813.0,563.0,42855.8,95.098,48.928,11.815999999999999,84.238,41.93,9.559999999999999
Big Horn County,0.0,24533,8565,18728.0,8372.0,200.0,15005.0,6607.0,136.0,56871.5,80.5675,38.5375,2.4125,68.08500000000001,32.464999999999996,1.85625
Big Stone County,0.0,5269,2293,4452.0,1225.0,117.0,3614.0,968.0,80.0,70338.66666666667,86.24666666666667,23.583333333333332,5.036666666666666,72.11666666666666,19.256666666666668,3.653333333333333
Billings County,0.0,783,358,783.0,142.0,6.0,783.0,142.0,6.0,106964.0,100.0,18.18,1.56,100.0,18.18,1.56
Bingham County,37.5,45607,14999,40550.0,15247.0,277.0,32503.0,11616.0,174.0,59718.5,90.63374999999999,34.95625,1.9224999999999999,76.0025,28.09375,1.32125
Black Hawk County,81.57894736842105,131090,52470,96524.0,32088.0,2293.0,51554.0,15329.0,875.0,64743.86842105263,72.89657894736843,26.384473684210526,5.306578947368421,48.606,15.21,2.332
Blackford County,50.0,12766,5236,9396.0,3515.0,244.0,6615.0,2203.0,136.0,53719.0,72.63250000000001,27.935,4.7175,49.375,16.8375,2.5825
Bladen County,16.666666666666664,35190,14430,32178.0,16689.0,1275.0,28627.0,14648.0,1021.0,42648.833333333336,92.21166666666666,47.38833333333333,9.156666666666666,83.02666666666666,42.086666666666666,7.568333333333334
Blaine County,7.142857142857142,40288,15335,32239.0,12067.0,411.0,26043.0,10231.0,319.0,58453.357142857145,84.63285714285713,33.22,4.112857142857143,77.0457142857143,30.977857142857143,3.785
Blair County,76.47058823529412,127089,52159,87414.0,26538.0,2683.0,49681.0,13587.0,1040.0,60819.14705882353,66.80121212121212,22.254545454545454,5.561818181818182,45.626666666666665,13.072083333333333,2.4833333333333334
Blanco County,0.0,10497,4309,9734.0,2597.0,141.0,8193.0,1986.0,119.0,66178.0,92.53999999999999,24.46,3.335,77.75999999999999,18.595,2.81
Bland County,0.0,6824,2566,6622.0,1708.0,112.0,6355.0,1633.0,109.0,66473.5,97.41499999999999,24.939999999999998,4.535,93.95,23.965,4.44
Bleckley County,33.33333333333333,13063,4660,12814.0,6320.0,282.0,11024.0,5345.0,244.0,51927.666666666664,97.49666666666667,50.03666666666667,7.04,80.32000000000001,40.199999999999996,5.823333333333333
Bledsoe County,0.0,12876,4697,12246.0,5622.0,247.0,11194.0,5123.0,217.0,52484.0,95.95666666666666,44.94,5.3999999999999995,89.20666666666666,41.74,4.93
Blount County,37.83783783783784,180332,70843,166605.0,53287.0,2390.0,140997.0,43556.0,1876.0,64567.0,91.34108108108107,29.06054054054054,3.188918918918919,79.4175,24.02138888888889,2.4827777777777778
Blue Earth County,62.5,64013,24445,55902.0,20128.0,1292.0,40942.0,14634.0,594.0,71872.0,85.383125,29.975625,5.684375,63.964000000000006,21.48,2.5020000000000002
Boise County,0.0,7028,2974,6816.0,2282.0,107.0,6665.0,2216.0,105.0,66304.0,96.98,32.46,3.59,94.84,31.53,3.54
Bolivar County,50.0,34145,12727,31719.0,18581.0,1460.0,25486.0,14889.0,1139.0,36448.0,92.44125,57.01625,12.95625,75.25375,46.10875,10.30875
Bollinger County,0.0,12363,4847,11729.0,4906.0,188.0,10844.0,4523.0,154.0,52991.333333333336,95.41333333333334,38.550000000000004,3.686666666666667,89.01666666666667,35.78,3.046666666666667
Bon Homme County,0.0,7070,2457,6318.0,2048.0,106.0,6212.0,2015.0,104.0,68802.0,89.11,28.945,4.41,87.575,28.47,4.34
Bond County,25.0,17768,6427,15778.0,4889.0,325.0,13229.0,4001.0,221.0,77068.75,92.83,26.5175,4.815,82.93,23.1925,3.5225
Bonner County,11.11111111111111,40877,17100,35160.0,11770.0,608.0,29656.0,9316.0,376.0,59253.22222222222,84.02555555555556,29.69888888888889,3.022222222222222,72.79666666666667,24.447777777777777,1.971111111111111
Bonneville County,85.71428571428571,104234,36629,80283.0,26196.0,1221.0,48853.0,13737.0,472.0,68625.76190476191,75.73714285714286,24.84952380952381,3.4057142857142857,57.31,15.665625,1.755625
Boone County,61.53846153846154,485601,185059,405694.0,112527.0,6741.0,276406.0,68555.0,3808.0,74745.17777777778,81.95153846153846,24.41835164835165,4.187032967032967,60.85717647058823,16.184117647058823,2.6463529411764704
Borden County,0.0,641,264,641.0,97.0,5.0,641.0,97.0,5.0,96691.0,100.0,15.11,1.92,100.0,15.11,1.92
Bosque County,14.285714285714285,18212,7254,15961.0,5546.0,135.0,13264.0,4520.0,100.0,57242.0,85.50999999999999,30.391428571428573,1.7671428571428573,81.87166666666667,28.23,1.4583333333333333
Bossier Parish,72.72727272727273,116979,45215,100618.0,36332.0,1736.0,70136.0,25001.0,971.0,59128.0,85.60318181818182,35.835454545454546,5.213636363636363,56.070454545454545,24.090454545454545,3.372272727272727
Botetourt County,25.0,33148,13126,31903.0,7311.0,470.0,28799.0,6852.0,402.0,82353.375,97.52250000000001,24.411250000000003,3.8825000000000003,89.80625,22.94125,3.515
Bottineau County,0.0,6429,2832,4427.0,1010.0,30.0,4125.0,947.0,25.0,75192.66666666667,70.84333333333333,16.07,1.14,66.44333333333333,15.13,0.9766666666666667
Boulder County,86.76470588235294,294567,119300,194051.0,38722.0,2721.0,73612.0,11497.0,584.0,110297.41791044777,66.35611940298507,13.433731343283581,2.1905970149253733,35.484375,5.795416666666667,0.655625
Boundary County,0.0,10972,4421,10313.0,3500.0,96.0,9551.0,3123.0,83.0,59740.5,93.815,31.88,2.17,86.66,28.345000000000002,1.855
Bourbon County,36.36363636363637,35158,13962,31680.0,12523.0,692.0,22382.0,8456.0,442.0,59551.0,90.70454545454545,34.71,4.691818181818181,69.44909090909091,25.36727272727273,3.266363636363636
Bowie County,66.66666666666666,92565,34669,77777.0,28722.0,1853.0,53984.0,17793.0,936.0,56161.22222222222,85.87823529411764,34.254705882352944,6.751176470588235,58.16117647058824,20.162941176470586,3.3635294117647057
Bowman County,0.0,3151,1385,1861.0,242.0,17.0,1427.0,154.0,4.0,90208.5,65.225,8.004999999999999,1.06,53.53,5.614999999999999,0.28
Box Butte County,66.66666666666666,11308,4738,7424.0,2116.0,215.0,4263.0,1166.0,138.0,72166.33333333333,70.16666666666667,19.573333333333334,4.026666666666666,47.53,12.71,2.7566666666666664
Box Elder County,54.54545454545454,49975,16058,40726.0,11907.0,435.0,26017.0,7145.0,141.0,67826.54545454546,82.04272727272728,23.670909090909092,2.831818181818182,60.61999999999999,16.226666666666667,1.088888888888889
Boyd County,71.42857142857143,51641,20729,41659.0,15335.0,1289.0,30093.0,10059.0,738.0,55191.642857142855,79.035,32.520714285714284,7.758571428571429,57.50857142857143,22.080714285714286,4.937142857142858
Boyle County,42.857142857142854,28432,11075,25208.0,9251.0,666.0,19324.0,6671.0,417.0,57247.57142857143,88.55571428571429,32.45142857142857,6.502857142857143,67.96428571428571,23.16,4.0
Bracken County,0.0,8488,3317,6936.0,2473.0,181.0,6429.0,2280.0,162.0,65402.0,83.24666666666667,28.646666666666665,5.56,77.61333333333333,26.563333333333333,5.096666666666667
Bradford County,22.22222222222222,91142,34800,80574.0,27564.0,2051.0,67827.0,23004.0,1367.0,61971.77777777778,86.57499999999999,29.422777777777778,5.512777777777777,76.4929411764706,25.700588235294116,3.7341176470588238
Bradley County,58.333333333333336,110471,42620,97307.0,36800.0,2123.0,71715.0,24765.0,1328.0,54197.166666666664,85.83,36.45708333333334,5.892916666666667,59.61541666666667,23.535833333333333,3.448333333333333
Branch County,33.33333333333333,45248,16419,41536.0,16349.0,986.0,32446.0,12077.0,698.0,60070.25,91.1075,34.575833333333335,5.8691666666666675,79.8690909090909,28.483636363636364,4.567272727272727
Brantley County,0.0,18411,6885,17863.0,9704.0,257.0,16762.0,9056.0,233.0,48297.666666666664,97.19333333333333,52.27333333333333,3.563333333333333,91.51333333333332,48.95333333333334,3.236666666666667
Braxton County,0.0,14523,6000,13569.0,5783.0,547.0,12879.0,5468.0,516.0,51888.0,93.11333333333333,39.583333333333336,9.066666666666666,88.13333333333333,37.31,8.536666666666667
Brazoria County,57.99999999999999,313166,106589,261238.0,59702.0,2584.0,170226.0,40802.0,1558.0,83015.42,82.28299999999999,21.7412,2.718,56.41489795918367,15.044489795918366,1.7385714285714284
Brazos County,82.92682926829268,194851,71739,156374.0,66688.0,2764.0,83029.0,31089.0,898.0,66221.10256410256,79.75951219512194,34.92926829268293,3.7514634146341463,50.17617647058824,19.45029411764706,1.5070588235294118
Breathitt County,14.285714285714285,13878,5494,13604.0,8517.0,793.0,12499.0,7906.0,700.0,34386.28571428572,98.76857142857143,63.10142857142857,14.004285714285714,94.01857142857143,60.41571428571429,13.061428571428573
Breckinridge County,0.0,20059,7827,17757.0,7111.0,528.0,15395.0,6056.0,423.0,63530.333333333336,91.82833333333333,35.54333333333333,7.055,82.78,31.563333333333333,5.968333333333334
Bremer County,25.0,24276,9385,18931.0,3607.0,217.0,13091.0,2368.0,122.0,82890.5,76.5575,15.20375,2.5437499999999997,55.362500000000004,10.55625,1.1775
Brevard County,91.96428571428571,543376,229692,441544.0,135029.0,8903.0,263515.0,75537.0,4501.0,67635.07207207207,79.76812500000001,24.805625,4.283392857142857,49.69242990654206,14.139158878504674,2.213644859813084
Brewster County,66.66666666666666,9232,4207,7123.0,2752.0,156.0,4643.0,1726.0,116.0,60940.666666666664,75.53666666666668,30.293333333333333,3.5933333333333337,49.00666666666666,18.616666666666667,2.62
Briscoe County,0.0,1637,692,1637.0,793.0,24.0,1637.0,793.0,24.0,54200.0,100.0,48.46,3.48,100.0,48.46,3.48
Bristol Bay Borough,0.0,997,423,997.0,203.0,42.0,996.0,203.0,42.0,98472.0,99.97,20.4,9.91,99.86,20.38,9.89
Bristol County,87.5,598160,232160,443802.0,93103.0,13098.0,251587.0,39514.0,4023.0,81659.91176470589,73.813,17.529615384615383,6.4729230769230774,51.18505263157895,8.365894736842105,2.2637894736842106
Bristol city,100.0,17835,7879,13020.0,6511.0,758.0,4518.0,2469.0,212.0,48472.0,74.565,39.5225,9.875,31.419999999999998,18.2425,3.62
Broadwater County,0.0,5612,2347,4533.0,1279.0,41.0,3623.0,916.0,19.0,67309.0,74.015,22.08,1.915,52.29,13.385000000000002,0.7150000000000001
Bronx County,99.70238095238095,1385108,483449,33202.0,5158.0,1803.0,7708.0,24.0,7.0,51269.83486238532,21.075135135135135,6.157837837837838,6.756756756756757,9.156428571428572,2.8764285714285713,2.025333333333333
Brooke County,33.33333333333333,24069,10020,20894.0,6490.0,612.0,14978.0,4237.0,327.0,62723.166666666664,88.44333333333333,28.583333333333332,6.243333333333333,64.38166666666667,18.973333333333333,3.475
Brookings County,66.66666666666666,31965,12029,29254.0,10643.0,457.0,20560.0,6571.0,284.0,83330.66666666667,91.995,30.225000000000005,3.6383333333333336,69.03,20.205000000000002,2.3266666666666667
Brooks County,28.57142857142857,23466,9099,19673.0,10374.0,508.0,15131.0,7722.0,324.0,41914.857142857145,85.11857142857143,44.728571428571435,5.685714285714285,68.56142857142858,35.277142857142856,4.054285714285714
Broome County,67.27272727272727,200600,82167,148057.0,45201.0,5897.0,82537.0,20911.0,1694.0,63560.01851851852,71.44462962962963,23.540370370370372,8.39,49.11365853658537,12.641463414634146,3.1348780487804877
Broomfield County,100.0,55889,21414,44501.0,6273.0,494.0,21134.0,2817.0,221.0,113682.26666666666,81.66333333333334,11.851333333333335,2.204,43.73785714285714,6.045714285714285,1.01
Broward County,99.16897506925207,1748066,686047,966603.0,299349.0,22845.0,171822.0,43465.0,2625.0,73499.75833333333,55.527948717948725,17.514444444444443,3.4204273504273504,21.12533783783784,5.478513513513514,0.8757432432432432
Brown County,65.34653465346535,428691,170287,346178.0,95932.0,6095.0,225169.0,56748.0,2886.0,68870.39,78.56732673267327,22.833762376237623,3.7314851485148512,57.893488372093024,15.0853488372093,1.876860465116279
Brule County,0.0,5255,2136,4398.0,1699.0,107.0,3140.0,1218.0,56.0,54509.0,83.50999999999999,32.230000000000004,4.949999999999999,59.305,22.990000000000002,2.675
Brunswick County,43.24324324324324,124865,52663,115580.0,38750.0,2270.0,98238.0,33863.0,1884.0,67048.22222222222,91.89675675675676,28.31378378378378,4.864324324324324,78.48864864864865,24.84918918918919,3.8302702702702702
Bryan County,41.17647058823529,72649,27576,62061.0,21877.0,1175.0,52855.0,17813.0,931.0,61649.0,86.544375,32.294375,4.746875,72.7025,25.85125,3.668125
Buchanan County,57.89473684210527,134257,52638,114458.0,42859.0,3606.0,77752.0,29059.0,2192.0,59214.15789473684,85.39815789473684,32.627105263157894,7.05157894736842,61.71714285714285,23.302000000000003,4.438285714285715
Buckingham County,0.0,17146,5965,16724.0,6921.0,348.0,16565.0,6845.0,341.0,56538.25,98.1375,40.2825,5.5525,97.3875,39.925,5.45
Bucks County,85.91549295774648,625249,234849,491150.0,71118.0,7651.0,281829.0,36183.0,3239.0,109041.73943661971,77.35042253521127,11.610845070422535,3.240774647887324,50.9595867768595,6.721074380165289,1.5911570247933884
Buena Vista County,33.33333333333333,20260,7522,14927.0,4808.0,209.0,10284.0,2907.0,140.0,69785.83333333333,81.57833333333333,24.16,2.6266666666666665,65.87,17.895,1.9583333333333333
Buena Vista city,100.0,6650,2603,6642.0,3471.0,111.0,6378.0,3321.0,103.0,46216.0,99.89,52.19,4.27,95.9,49.94,3.94
Buffalo County,47.05882352941176,61601,24277,47855.0,15232.0,878.0,31949.0,9299.0,611.0,68215.88235294117,82.275625,26.54,4.05375,63.092,18.936,3.1253333333333333
Bullitt County,70.58823529411765,74319,27673,66190.0,16793.0,583.0,51326.0,12802.0,420.0,72213.70588235294,90.19941176470587,22.61,2.195294117647059,74.843125,18.4375,1.643125
Bulloch County,50.0,70217,25575,62163.0,30736.0,1241.0,42147.0,16978.0,496.0,49769.666666666664,88.4575,44.85666666666666,5.423333333333333,59.854166666666664,25.860833333333332,2.0966666666666667
Bullock County,33.33333333333333,10914,3745,10068.0,4676.0,433.0,8709.0,3998.0,334.0,39524.666666666664,96.02666666666666,47.46666666666667,10.036666666666667,89.65333333333332,44.28333333333333,8.473333333333334
Buncombe County,71.42857142857143,238318,100412,194214.0,65007.0,3499.0,129886.0,43126.0,1935.0,70509.23214285714,79.40599999999999,27.29327272727273,3.553090909090909,55.03730769230769,19.020384615384614,2.0248076923076925
Bureau County,30.0,34978,14262,32219.0,9216.0,642.0,28695.0,8215.0,513.0,68229.5,92.506,26.415999999999997,4.492,82.404,23.473,3.5420000000000003
Burke County,36.0,116196,45250,104942.0,44060.0,2126.0,86834.0,36072.0,1557.0,53351.64,90.652,38.2664,4.8828,75.6024,31.7008,3.6552
Burleigh County,73.68421052631578,81308,33976,64884.0,11859.0,1077.0,35346.0,4975.0,332.0,89849.21052631579,80.65842105263158,14.795263157894738,3.019473684210526,49.30235294117647,6.949411764705882,1.085294117647059
Burleson County,20.0,17187,6822,16022.0,5164.0,296.0,13311.0,4117.0,216.0,65588.0,94.426,29.464,4.462,81.434,24.446,3.4539999999999997
Burlington County,89.47368421052632,448734,166318,362182.0,57980.0,5477.0,212348.0,31038.0,2580.0,102289.54385964913,79.53491228070175,14.097894736842106,3.3337719298245614,54.09224489795918,9.01,1.9014285714285715
Burnet County,25.0,42750,16511,39630.0,11651.0,538.0,34441.0,10005.0,401.0,71494.25,94.18125,26.376250000000002,2.8,84.46125,23.302500000000002,2.16875
Burnett County,0.0,15457,6807,14143.0,4777.0,192.0,12605.0,4123.0,145.0,60248.833333333336,92.25666666666666,30.66,2.815,83.26166666666667,26.795,2.14
Burt County,0.0,6858,2906,3644.0,1159.0,48.0,2938.0,938.0,34.0,66010.66666666667,53.656666666666666,17.113333333333333,1.64,43.93,14.043333333333335,1.1500000000000001
Butler County,65.68047337278107,717565,273460,619642.0,166217.0,11944.0,428333.0,102626.0,6286.0,73744.38554216867,85.148224852071,25.202485207100594,4.761183431952663,59.56877300613496,16.104601226993868,2.5950920245398774
Butte County,72.22222222222221,233001,92907,171231.0,65660.0,4080.0,97081.0,33240.0,1840.0,64435.79245283019,73.95925925925927,28.667407407407406,4.29925925925926,50.696000000000005,17.667333333333332,2.278888888888889
Butts County,33.33333333333333,23655,7881,22448.0,8810.0,520.0,19490.0,7327.0,387.0,50767.666666666664,95.03333333333335,37.22666666666667,6.363333333333333,82.85000000000001,31.12,4.873333333333334
Cabarrus County,75.67567567567568,178011,65666,153551.0,42402.0,2256.0,94609.0,23625.0,984.0,74458.48648648648,84.10027027027027,25.150540540540543,3.5562162162162165,52.65,14.267142857142858,1.6171428571428572
Cabell County,79.3103448275862,96319,41223,69426.0,29058.0,3412.0,34008.0,10120.0,798.0,50766.03571428572,67.77310344827586,32.67172413793104,10.394137931034482,40.16555555555556,12.360555555555557,2.4933333333333336
Cache County,73.07692307692307,112656,34722,93661.0,32894.0,665.0,60786.0,15859.0,190.0,65966.92307692308,85.36884615384616,29.041153846153843,1.683076923076923,61.51666666666667,15.362499999999999,0.5883333333333334
Caddo County,12.5,29600,10645,24190.0,10323.0,617.0,19422.0,7693.0,369.0,56352.625,86.175,35.99875,5.0249999999999995,74.64625,30.033749999999998,3.415
Caddo Parish,82.53968253968253,254969,102139,209807.0,95333.0,9256.0,128377.0,54226.0,5512.0,55194.15873015873,82.36174603174604,40.32476190476191,11.815555555555555,57.293749999999996,27.740357142857142,9.149821428571428
Calaveras County,20.0,45578,18886,39836.0,12392.0,374.0,32473.0,10271.0,292.0,74943.44444444444,88.32300000000001,27.398000000000003,2.871,73.765,23.199,2.431
Calcasieu Parish,90.47619047619048,192768,73996,148050.0,56413.0,3049.0,84993.0,30747.0,1210.0,62450.30952380953,74.5402380952381,29.929285714285715,5.183571428571429,41.34230769230769,15.92051282051282,2.1502564102564103
Caldwell County,43.333333333333336,143503,54758,128106.0,52933.0,2276.0,103216.0,42814.0,1486.0,56249.96666666667,89.79299999999999,36.42666666666666,4.129333333333333,72.44466666666668,29.536,2.6083333333333334
Caldwell Parish,0.0,10132,3905,9128.0,4193.0,277.0,8282.0,3754.0,215.0,49311.666666666664,89.71333333333332,41.03666666666667,6.726666666666667,81.09,36.65333333333333,5.176666666666667
Caledonia County,0.0,31227,12553,24949.0,7736.0,437.0,21069.0,6229.0,327.0,65088.1,81.19800000000001,24.625999999999998,3.565,69.75699999999999,20.175,2.731
Calhoun County,53.608247422680414,355309,140101,312474.0,122840.0,8083.0,231010.0,86003.0,4934.0,54532.4,88.03938144329896,35.65587628865979,6.44360824742268,67.10670212765957,25.265212765957447,3.9945744680851063
Callahan County,33.33333333333333,13544,5447,12805.0,4729.0,139.0,10343.0,3597.0,110.0,61686.666666666664,94.55,35.04666666666667,2.5233333333333334,76.71,26.84,2.0
Callaway County,25.0,44332,16333,41322.0,11366.0,847.0,34643.0,9190.0,513.0,66944.5,93.41,25.44625,5.19875,80.025,21.08875,3.26375
